,BNBUCT02,BNEMTE02,BNODTE02,BNRMTE02,BSCICP02,BSCURT02,BSEMFT02,BSOBLV02,BSOITE02,BSPRTE02,BSXRLV02,CCRETT01,CPALTT01,CPGREN01,CPGRGO01,CPGRHO01,CPGRLE01,CPGRSE01,CSCICP02,CSESFT02,CSINFT02,HOHWMN02,IR3TCD01,IR3TED01,IR3TIB01,IRLTLT01,IRSTFR01,LCEAMN01,LCEAPR01,LFACTTTT,LFEMTTTT,LFHUTTTT,LFINTTTT,LFUNTTTT,LMJVTTUV,LOLITOAA,LOLITONO,LOLITOTR,LORSGPNO,LORSGPRT,LORSGPTD,LREMTTTT,LRHU24TT,LRUNTTTT,MABMM301,MANMM101,ODMNTO02,PIEAEN01,PIEAMP01,PRCNTO01,PRINTO01,PRMNTO01,SLMNTO02,SLRTTO02,SLWHTO02,STMNIS01,WSCNDW01,XTEXVA01,XTIMVA01,3MTBILL,10YT,103SPREAD,BBBYIELD,BBBOASPREAD,SP500,WTI,W875RX1,VIXCLS,RECPROUSM156N,DXY,y_nber,y_oecd,y_agg
2015-08-01,28.478627609,13.040184621,25.906301902,9.0,2.0,76.2315,0.113306734,-7.0,2.782510576,5.376870517,-7.0,102.149576822546,100.42866123527,105.102639296188,100.788399016225,100.376982987925,100.235503918529,104.555,98.8792253205416,3.0,3.5,41.8,0.26,0.46,0.26,2.17,0.14,19.98,21.1,157172.0,149181.0,7992.0,93924.0,7992.0,5467000.0,99.7784280996974,99.802415133958,99.61892232364,100.374474429355,100.39644907047,99.8401400191452,59.4,11.1,5.1,12101.9,3027.0,451697.0,103.472979286715,100.78146052277,104.545221269018,100.062920840428,100.22311746355,460131.0,397665.0,440141.0,1.4,94.5,123.595,187.781,0.07,2.17,2.1,4.0,2.18,1972.184689,42.87,12627.1,19.43,0.38,95.949997,0,1.0,1.0
2015-09-01,19.664889856,11.617642945,10.082851759,2.0,0.0,75.9954,-0.0106173430000001,-17.0,0.93036333,4.504714068,-7.0,102.657241093039,100.20293902969,99.3819463269179,100.0906646099,100.715693591289,100.441492446743,104.73,93.8222899668251,-4.0,3.1,41.8,0.27,0.49,0.27,2.17,0.14,20.06,21.09,156733.0,148826.0,7907.0,94592.0,7907.0,5488000.0,99.6035084138191,99.647602667015,99.6339525529896,100.290715429109,100.297986215497,100.030565328125,59.2,11.2,5.0,12160.8,3047.0,443966.0,98.5516274723563,99.326327135543,104.730194055728,99.7719832009534,99.936269969886,457457.0,396260.0,440299.0,1.4,100.75,124.501,186.049,0.02,2.17,2.15,4.07,2.25,1920.026552,45.48,12663.0,24.38,0.6,96.349998,0,1.0,1.0
2015-10-01,23.196467973,15.084231587,20.82083611,5.0,-1.2,75.9486,-5.91457021,-15.0,5.458848051,4.915874706,-5.0,101.546893354516,100.302088035879,95.8628847433402,99.7811279699044,101.017088619706,100.628079249855,104.849,96.8349323052094,0.0,3.5,41.8,0.25,0.54,0.25,2.07,0.12,20.06,21.19,157167.0,149246.0,7922.0,94374.0,7922.0,5773000.0,99.4596670828439,99.5202960623591,99.6799438283677,100.208776904253,100.201663419549,100.22147343942,59.3,11.0,5.0,12195.9,3022.3,450663.0,95.5614390281888,99.0029641606036,104.623683277285,99.3124305956366,99.8227282489158,453652.0,394829.0,440257.0,1.41,88.25,122.2,183.774,0.02,2.07,2.05,4.04,2.31,2079.359837,46.22,12700.5,16.79,0.8,96.949997,0,1.0,1.0
2015-11-01,16.379628842,5.832767395,16.472452964,9.0,-3.2,75.6848,0.713656691,-14.0,0.694934607,-2.012438917,-5.0,102.863256193329,100.421910664636,93.2832253135858,98.9659126606104,101.298390646229,100.823334908864,105.004,98.2336591051735,2.0,3.2,41.8,0.3,0.74,0.3,2.26,0.12,20.05,21.21,157463.0,149463.0,8000.0,94284.0,8000.0,5708000.0,99.3390078941282,99.4135067860658,99.7491345229767,100.136319434369,100.116486073499,100.412855571585,59.4,11.2,5.1,12284.6,3084.8,445862.0,92.4466593988475,98.5718135273511,104.084420044696,98.5700687618968,99.5454589672143,451445.0,396164.0,434345.0,1.41,98.0,120.941,181.577,0.12,2.26,2.14,4.16,2.21,2080.406829,42.44,12694.1,16.21,1.24,100.169998,0,1.0,1.0
2015-12-01,19.123021391,11.009254538,15.08332425,6.0,-4.0,75.4295,-4.137864698,-18.0,-1.066870021,-0.336098889,2.0,103.616084592306,100.313901534489,90.3807388057862,97.9709004911212,101.543333907419,100.949652523359,105.056,99.6323859051376,3.0,3.0,41.8,0.54,0.75,0.54,2.24,0.24,20.1,21.23,158035.0,150128.0,7907.0,93901.0,7907.0,5845000.0,99.2340489801607,99.3206130198932,99.8341212088948,100.077522310896,100.047367141512,100.60470396492,59.6,11.1,5.0,12346.8,3100.0,436539.0,88.3974458807039,97.4400431150633,104.913116766212,98.0752269573796,99.27188128804,442172.0,397132.0,429277.0,1.44,94.8333333333333,119.836,181.095,0.23,2.24,2.01,4.32,2.36,2043.936863,37.19,12743.1,18.03,1.0,98.629997,0,1.0,1.0
2016-01-01,10.284165753,4.232006021,13.898986667,3.0,-3.6,75.7671,-7.668391271,-14.0,3.347437092,-0.989256914,-6.0,105.967637157552,100.267913272044,88.8001182877843,97.7747584618174,101.809326980117,101.118076009354,105.453,98.9868196897696,4.0,3.1,41.9,0.57,0.76,0.57,2.09,0.34,20.16,21.31,158280.0,150653.0,7627.0,94117.0,7627.0,6012000.0,99.1484492009221,99.244853033662,99.9386730644256,100.029619032632,99.9910544643479,100.797010815471,59.7,10.0,4.8,12469.9,3095.0,442236.0,84.9711882884286,96.8472109943411,106.690439668435,98.5875151075689,99.6749643747884,441097.0,395370.0,425216.0,1.43,93.5833333333333,116.259,177.906,0.26,2.09,1.83,4.41,2.62,1940.239678,31.68,12751.1,23.72,0.52,99.610001,0,1.0,1.0
2016-02-01,14.15590793,3.554880974,10.518161937,5.0,-1.0,75.4699,-4.105972705,-3.0,3.032119468,4.540110969,-7.0,104.593208761527,100.134589502019,84.8029769092388,97.4376393489515,102.040874906711,101.347181486626,105.801,98.6640365820856,4.0,2.9,41.8,0.54,0.77,0.54,1.78,0.38,20.2,21.33,158640.0,150939.0,7702.0,93937.0,7702.0,5770000.0,99.0895573137217,99.1927308365826,100.070314355702,99.9874587806053,99.9414929990882,100.989768315217,59.8,10.5,4.9,12556.7,3128.0,432214.0,81.5449306961532,96.3082727027755,107.88097484375,98.050048708512,99.3061034411971,439621.0,398143.0,421745.0,1.43,100.75,118.359,182.756,0.31,1.78,1.47,4.46,2.93,1932.226395,30.32,12745.9,22.52,0.68,98.209999,0,1.0,1.0
2016-03-01,19.706385121,3.870576576,15.346855518,5.0,3.6,75.3614,-3.036730038,2.0,11.562586443,13.088555386,4.0,102.655900257584,100.448491036508,88.231351191503,98.201776004781,102.253286641024,101.513540959312,106.041,97.9108759974895,4.0,3.3,41.8,0.55,0.77,0.55,1.89,0.36,20.27,21.39,159179.0,151218.0,7961.0,93589.0,7961.0,6129000.0,99.0674765794736,99.1731883081148,100.239413808502,99.9472395615249,99.8942133142332,101.182968689112,59.8,10.7,5.0,12616.7,3153.7,435508.0,83.5383896589316,96.6316356777149,109.621303188631,97.3334598854241,99.2433461982356,441277.0,396856.0,427311.0,1.43,94.0,117.513,174.154,0.29,1.89,1.6,4.16,2.5,2059.741177,37.55,12745.1,15.85,0.7,94.589996,0,1.0,1.0
2016-04-01,16.899532028,9.147254714,16.688973813,8.0,1.6,75.1793,1.014511408,1.0,12.381309288,11.19533518,5.0,101.411707921627,100.833273562656,91.5015155622366,99.0302717639758,102.51162523681,101.77690905751,106.317,95.7589886129293,-2.0,3.3,41.8,0.55,0.8,0.55,1.81,0.37,20.39,21.46,159141.0,151074.0,8067.0,93828.0,8067.0,5803000.0,99.064438511732,99.1704994697518,100.428163761738,99.9097935631041,99.8501936876742,101.376604229019,59.7,11.0,5.1,12700.4,3198.5,448206.0,85.7810309920573,97.2783616275936,106.466515433441,97.6072485601189,99.0777229497201,442314.0,398989.0,429169.0,1.42,97.0,119.431,176.951,0.23,1.81,1.58,3.76,2.19,2065.296301,40.75,12725.5,14.3,0.38,93.080002,0,1.0,1.0
2016-05-01,10.920770026,-0.775036442,11.325131109,8.0,2.6,75.1086,-0.481987332,-6.0,9.948258657,6.536328162,5.0,102.884837809288,101.071653088175,94.9619261194214,99.3868007651582,102.82545879021,102.018811417296,106.774,101.891867658926,6.0,3.0,41.9,0.57,0.8,0.57,1.81,0.37,20.41,21.47,158784.0,151132.0,7652.0,94390.0,7652.0,5777000.0,99.064250892827,99.1703334178556,100.62021999904,99.8779516453474,99.812761935613,101.570666604945,59.7,10.4,4.8,12766.2,3237.8,441873.0,89.8925401027877,98.0328752357855,106.580667405088,97.3940264604561,99.0139679763458,442337.0,400234.0,429343.0,1.42,93.25,119.939,179.874,0.27,1.81,1.54,3.69,2.1,2096.964195,46.71,12719.2,14.85,0.46,95.889999,0,1.0,1.0
2016-06-01,13.429261071,6.208988406,16.828692821,11.0,6.4,75.1862,-0.896291869,5.0,10.485183062,9.009762524,7.0,103.541829110911,101.352223680158,98.5904039034969,99.473634476048,103.14886043975,102.185170889982,107.274,100.60073522819,3.0,3.1,41.8,0.55,0.84,0.55,1.64,0.38,20.47,21.52,158967.0,151223.0,7744.0,94430.0,7744.0,5742000.0,99.0603588320149,99.1668887539072,100.808918959047,99.8537086555374,99.784263099873,101.765146167093,59.7,10.5,4.9,12829.4,3244.9,430180.0,94.75159632456,98.949070331447,107.548303383522,97.8655734284225,99.2448427938547,447004.0,404730.0,437388.0,1.41,99.1666666666667,120.294,184.193,0.27,1.64,1.37,3.54,2.1,2098.855227,48.76,12735.5,17.77,0.1,96.139999,0,1.0,1.0
2016-07-01,23.012836134,2.700492865,25.095811191,8.0,5.2,75.3001,-1.033607433,-4.0,12.875898592,8.457739989,5.0,103.955767403084,101.301172489737,96.5721185835038,98.7248214162578,103.454082706623,102.304470859228,107.468,96.8349323052094,-1.0,3.2,42.0,0.62,1.0,0.62,1.5,0.39,20.49,21.58,159194.0,151554.0,7641.0,94426.0,7641.0,5962000.0,99.071339458738,99.1766071449678,101.013168660764,99.8349845288844,99.7622519612289,101.960031238736,59.8,10.6,4.8,12887.7,3245.3,434449.0,95.8106213985361,98.8412826731339,108.132854663638,97.9731261844123,99.2850513294882,443990.0,404494.0,435777.0,1.42,101.916666666667,121.843,183.531,0.3,1.5,1.2,3.33,2.0,2173.60386,44.65,12787.7,13.16,0.04,95.529999,0,1.0,1.0
2016-08-01,7.469709604,2.207468393,5.423026387,-4.0,-1.2,74.9146,-3.814974557,-9.0,-0.19627498,-1.226347377,5.0,103.122935462895,101.488500824835,95.3813548879962,98.5879306249729,103.797577358057,102.549675640309,107.709,96.6197435667534,3.0,3.0,41.8,0.73,0.85,0.73,1.56,0.4,20.55,21.6,159562.0,151779.0,7784.0,94292.0,7784.0,5677000.0,99.1111959812863,99.2118821144402,101.247347681,99.8179096408418,99.7421795842896,102.155308165303,59.8,10.2,4.9,12972.8,3317.5,438958.0,93.9417536209314,98.3562382107249,108.701844001496,97.8932298513913,98.9435282092061,444196.0,404578.0,438035.0,1.42,97.0,123.466,184.288,0.3,1.56,1.26,3.28,1.88,2170.946958,44.72,12793.7,12.4,0.06,96.019997,0,1.0,1.0
2016-09-01,19.465179817,10.2686279,16.768974858,3.0,3.0,75.0399,-1.393631115,-1.0,11.035034107,7.375929249,4.0,103.853609304201,101.754726454221,96.5287463959191,98.9791931105112,104.180301203666,102.722639955582,107.872,98.1260647359455,9.0,3.0,41.9,0.75,0.89,0.75,1.63,0.4,20.56,21.63,159714.0,151761.0,7953.0,94377.0,7953.0,5868000.0,99.1948417121826,99.285912672432,101.526874112771,99.7986837754511,99.7195786268986,102.350961360828,59.7,10.4,5.0,13033.6,3327.3,438743.0,95.5614390281888,98.6257073565077,108.50792542762,97.7982662198354,99.1326978954623,447747.0,406362.0,437045.0,1.41,88.5,124.402,183.626,0.29,1.63,1.34,3.3,1.84,2168.27209,45.18,12830.4,14.22,0.08,95.459999,0,1.0,1.0
2016-10-01,15.093462975,4.718974313,14.206494593,4.0,3.8,75.1352,3.198597225,-9.0,8.28638868,8.557010566,5.0,104.681770539,101.99310597974,96.0033514872224,99.2294785124874,104.571636335802,102.846480754108,107.926,93.8222899668251,3.0,3.0,41.9,0.72,0.91,0.72,1.76,0.4,20.59,21.71,159605.0,151793.0,7811.0,94716.0,7811.0,5591000.0,99.3196194984311,99.3963471087381,101.849263740211,99.7752904451822,99.6920786080491,102.546973351846,59.7,10.6,4.9,13100.5,3333.5,456064.0,95.9352125837097,99.0029641606036,109.376132709118,97.8702323957327,99.2774685783514,447980.0,407921.0,441182.0,1.41,110.666666666667,122.836,184.667,0.33,1.76,1.43,3.35,1.77,2126.153297,49.78,12841.0,14.59,0.22,98.449997,0,1.0,1.0
2016-11-01,20.278651518,9.63784818,15.12034615,2.0,6.4,75.0945,3.021600811,-2.0,10.963108169,10.827888763,4.0,107.076822766119,102.113350519161,94.3354937282831,98.521528375469,104.961057848709,102.986420856442,108.105,100.923518335874,8.0,3.0,41.8,0.71,0.92,0.71,2.14,0.41,20.6,21.71,159506.0,151954.0,7553.0,95034.0,7553.0,5971000.0,99.4727717838779,99.5318943629474,102.201632763131,99.7473013972319,99.6591760953515,102.743324560395,59.7,10.3,4.7,13173.4,3353.9,439699.0,93.0696153247158,98.7334950148208,111.02728273819,97.486611044875,99.2058315347164,447645.0,406599.0,442646.0,1.42,95.75,121.161,186.649,0.45,2.14,1.69,3.67,1.78,2198.810449,45.66,12881.2,15.24,0.1,101.5,0,1.0,1.0
2016-12-01,22.174824799,5.963512305,20.187019541,4.0,9.4,75.1542,6.074203938,-2.0,18.546084231,17.441904285,12.0,108.553618705748,102.371137935254,95.2739101505705,98.3447962344816,105.262452877126,103.167641224951,108.271,105.657670581906,19.0,2.8,41.9,0.87,0.96,0.87,2.49,0.54,20.63,21.76,159678.0,152157.0,7521.0,95064.0,7521.0,5964000.0,99.6310571970831,99.6719846859796,102.560203386865,99.7159642796669,99.622337760928,102.939993082667,59.7,10.0,4.7,13213.4,3345.6,448532.0,96.1220993614702,99.1107518189168,110.791803528107,98.166820272158,99.2354641279749,459443.0,412436.0,452395.0,1.39,105.666666666667,125.52,189.006,0.51,2.49,1.98,3.86,1.68,2238.826682,51.97,12917.3,12.47,0.02,102.389999,0,1.0,1.0
2017-01-01,21.331674129,6.911556282,16.638418754,-4.0,12.0,75.4079,11.765965902,-1.0,19.359078168,18.457235188,9.0,108.496429119128,102.785032297261,98.3799502205574,99.2253922202103,105.50356889986,103.393444280929,108.71,105.98045368959,25.0,3.1,41.9,0.9,1.02,0.9,2.43,0.65,20.64,21.81,159620.0,152152.0,7468.0,94462.0,7468.0,5617000.0,99.7596922330193,99.7858329766885,102.889108351252,99.6846047862124,99.5854731225377,103.136954463455,59.9,10.0,4.7,13283.4,3389.3,448135.0,100.420495249961,100.026946914578,111.708560342036,97.9361518268232,99.4024841990682,459996.0,416299.0,456773.0,1.39,103.0,126.721,192.88,0.51,2.43,1.92,3.75,1.62,2278.866891,52.5,12961.8,11.61,0.08,99.510002,0,1.0,1.0
2017-02-01,14.024867467,10.6291667,17.883269256,4.0,15.4,75.379,10.073561098,14.0,28.165292272,26.032575208,10.0,106.994549137376,102.94873363514,97.683530890362,99.3949733497126,105.726505539928,103.612642494319,109.141,103.613377566574,13.0,3.3,41.9,0.87,1.04,0.87,2.42,0.66,20.64,21.84,159859.0,152480.0,7379.0,94386.0,7379.0,5923000.0,99.8446799590118,99.8610512658977,103.173682606444,99.657944930193,99.5541331408151,103.334181299192,60.0,9.8,4.6,13358.8,3400.4,453347.0,100.358199657374,100.350309889518,112.822358146543,97.572851503595,99.3155818801182,460505.0,415060.0,458056.0,1.4,107.333333333333,126.721,189.995,0.52,2.42,1.9,3.7,1.58,2363.638197,53.47,13002.5,11.53,0.12,101.120003,0,1.0,1.0
2017-03-01,7.905047699,4.07078104,18.9022037,-3.0,14.4,75.2656,16.808802483,15.0,25.717710335,17.353242566,18.0,106.41775244051,102.900635819372,97.8816629291013,99.6861216744604,105.911169795434,103.590351150584,109.098,104.258943781942,13.0,3.2,41.8,0.98,1.13,0.98,2.48,0.79,20.69,21.88,160137.0,153065.0,7073.0,94277.0,7073.0,5811000.0,99.8856282824358,99.8972925324803,103.413231917577,99.6414195799628,99.5347067728033,103.53164283571,60.2,9.0,4.4,13426.9,3452.9,451314.0,97.8663759539012,100.6197790353,113.175150565316,98.20141558261,98.9551018819939,461243.0,414214.0,458530.0,1.39,99.0833333333333,126.42,190.904,0.74,2.48,1.74,3.76,1.54,2362.71822,49.33,13053.8,11.9,0.04,100.349998,0,1.0,1.0
2017-04-01,24.86320892,5.578650297,24.021631575,5.0,9.6,76.19,8.267221194,14.0,18.325805278,20.81057784,19.0,105.7423781917,103.027630929427,99.9871854900318,100.183627759205,106.096790860555,103.70717430386,109.294,104.36653815117,20.0,2.9,42.0,1.03,1.17,1.03,2.3,0.9,20.75,21.94,160345.0,153255.0,7089.0,94243.0,7089.0,6091000.0,99.8990276709954,99.9091516459244,103.624566666252,99.6401553942509,99.5332206598597,103.729304560928,60.2,9.3,4.4,13484.9,3452.7,453095.0,100.233608472201,101.10482349771,111.175080501743,99.1350924569584,100.047716456989,458860.0,417247.0,457328.0,1.4,97.0833333333333,125.882,192.994,0.8,2.3,1.5,3.64,1.57,2384.195518,51.06,13084.5,13.14,0.0,99.050003,0,0.0,0.0
2017-05-01,10.005299228,13.308889567,17.92795232,8.0,9.8,76.1961,9.011665046,10.0,20.832333534,17.110046113,15.0,105.431744590605,102.947889813811,100.116809187018,99.8802205576256,106.318770691008,103.790973244195,109.63,104.474132520398,17.0,3.0,41.9,1.05,1.17,1.05,2.3,0.91,20.8,21.96,160068.0,153069.0,7000.0,94699.0,7000.0,5826000.0,99.9059028960664,99.9152365559714,103.829335572476,99.6587596792565,99.5550909187093,103.927127990116,60.1,8.7,4.4,13538.1,3517.6,450801.0,99.4860613611587,100.94314201024,112.915669184842,99.2544413216697,99.9074355609577,462623.0,415000.0,452124.0,1.39,93.5,126.379,192.259,0.89,2.3,1.41,3.59,1.5,2411.797324,48.48,13174.4,10.86,0.04,96.919998,0,0.0,0.0
2017-06-01,18.402246148,13.266495369,19.548812951,15.0,15.6,76.2666,12.709811267,14.0,26.939228159,23.722323894,19.0,103.991874838561,103.014973609488,100.863007959782,99.4572893069393,106.637388292478,103.921418885309,110.051,102.322245135838,5.0,3.3,42.0,1.16,1.23,1.16,2.19,1.04,20.84,22.02,160192.0,153318.0,6873.0,94766.0,6873.0,6305000.0,99.9214117093904,99.9289626133788,104.043240335306,99.7000076317789,99.6035799306982,104.125070448267,60.1,9.1,4.3,13559.2,3526.3,464267.0,100.420495249961,101.10482349771,111.97589372769,99.4474415206671,99.9565238972647,462703.0,417072.0,456084.0,1.4,102.083333333333,127.845,192.963,0.98,2.19,1.21,3.5,1.49,2423.408891,45.18,13179.2,10.51,0.1,95.660004,0,0.0,0.0
2017-07-01,17.21307831,7.840627806,19.02094995,13.0,12.6,76.2171,11.328347002,10.0,21.458473653,20.106502011,15.0,102.340658556978,103.048726462659,99.8319327731092,99.0844151366482,106.926344795913,104.020078721468,110.166,100.493140858962,2.0,3.0,41.9,1.22,1.3,1.22,2.32,1.15,20.91,22.08,160462.0,153569.0,6892.0,94689.0,6892.0,6238000.0,99.9526491596905,99.9566092828642,104.273686992581,99.7620909223679,99.6765619149565,104.323084849895,60.2,8.9,4.3,13618.7,3548.6,446135.0,100.731973212895,100.94314201024,110.964445897677,99.2208372808582,99.5814770351144,463007.0,417658.0,456796.0,1.4,98.75,127.663,191.873,1.07,2.32,1.25,3.52,1.41,2470.300025,46.63,13220.1,10.26,0.14,92.860001,0,0.0,0.0
2017-08-01,17.414071205,12.335513234,16.021991059,7.0,17.6,76.089,18.447312095,15.0,22.114050757,21.752440212,11.0,101.224275732595,103.445322487416,101.478104438256,99.480785487533,107.342556978013,104.247120185431,110.434,104.151349412714,9.0,3.1,42.0,1.25,1.35,1.25,2.21,1.16,20.94,22.11,160586.0,153503.0,7082.0,94771.0,7082.0,6276000.0,100.025298892659,100.020907845528,104.547563014649,99.840824807813,99.76911749849,104.521120328611,60.1,8.9,4.4,13673.7,3585.1,453405.0,102.351658620153,101.535974130962,111.470808929384,98.7940957006405,99.3879173350421,467588.0,418332.0,463017.0,1.39,97.6666666666667,128.03,192.127,1.01,2.21,1.2,3.47,1.45,2471.650208,48.04,13232.1,11.98,0.32,92.669998,0,0.0,0.0
2017-09-01,22.298929456,12.025872263,24.281052508,3.0,21.6,76.2045,18.294396341,16.0,29.039126065,23.767177022,14.0,100.534385823727,103.973554639541,106.316567682792,100.658659236425,107.647779244886,104.361466522736,110.61,102.322245135838,7.0,3.3,41.9,1.25,1.36,1.25,2.2,1.15,21.01,22.18,161140.0,154286.0,6854.0,94423.0,6854.0,6320000.0,100.12987291582,100.113460964535,104.85512464915,99.930329630986,99.874334853013,104.719122870856,60.4,9.1,4.3,13717.9,3569.3,461398.0,105.404142656907,102.182700080841,112.875130925542,98.8975842511045,99.4109649075765,470332.0,427552.0,468025.0,1.39,96.5,129.794,194.111,1.03,2.2,1.17,3.47,1.44,2519.359672,49.82,13265.0,10.44,0.08,93.080002,0,0.0,0.0
2017-10-01,23.012001142,14.411654957,24.1804409,5.0,17.4,77.0841,18.472371197,10.0,27.809229485,22.763092487,13.0,102.198137652793,104.054139576486,102.166145050396,100.225512255046,108.038157567407,104.656207623227,110.772,108.347529812606,9.0,3.0,42.0,1.26,1.4,1.26,2.36,1.15,21.08,22.18,160309.0,153609.0,6700.0,95457.0,6700.0,6408000.0,100.254032615273,100.223348363833,105.183559444484,100.022493696411,99.9826782785663,104.917035954183,60.1,9.2,4.2,13770.1,3604.4,463387.0,104.158230805171,102.50606305578,113.902556673072,100.116350274049,100.461774578278,475146.0,428663.0,472279.0,1.39,105.416666666667,130.485,196.928,1.07,2.36,1.29,3.5,1.32,2575.26383,51.58,13309.0,10.13,0.02,94.550003,0,0.0,0.0
2017-11-01,23.220259695,10.467851332,17.348755389,9.0,16.4,77.1624,16.583094548,10.0,29.49977748,27.290852047,12.0,102.252612846027,104.331756793816,103.197713102836,100.077384159999,108.377824980385,104.775920395135,110.869,105.98045368959,13.0,2.9,42.0,1.32,1.49,1.32,2.35,1.16,21.11,22.22,160579.0,153805.0,6774.0,95370.0,6774.0,6271000.0,100.379936210657,100.33477919622,105.514170870271,100.10940102938,100.084842154651,105.114801675944,60.1,9.8,4.2,13799.9,3626.2,473055.0,105.653325027254,103.045001347346,114.794398377673,100.375666411993,100.544785748618,484003.0,431718.0,480951.0,1.37,108.583333333333,133.48,203.973,1.23,2.35,1.12,3.56,1.35,2647.579927,56.64,13360.3,10.54,0.04,93.010002,0,0.0,0.0
2017-12-01,15.268230197,12.939664794,7.921197325,7.0,19.4,77.0313,14.619790598,14.0,34.155079414,27.582321453,17.0,101.759946028384,104.551572250092,101.825081938934,99.5829427944621,108.731844537574,104.99388020054,111.081,103.183000089662,11.0,3.2,41.8,1.54,1.66,1.54,2.4,1.3,21.22,22.3,160535.0,153904.0,6632.0,95574.0,6632.0,6336000.0,100.504495289442,100.445020065738,105.843657794883,100.185554977895,100.17436489449,105.312361889948,60.1,9.1,4.1,13857.9,3618.8,482515.0,106.463167730883,103.098895176502,116.194976976012,100.571541292948,100.304731811312,485050.0,433706.0,488119.0,1.38,100.833333333333,137.052,208.878,1.32,2.4,1.08,3.59,1.3,2673.610523,57.88,13387.6,10.26,0.08,92.120003,0,0.0,0.0
2018-01-01,19.392508487,19.625026251,22.21140324,-2.0,18.2,76.8009,9.613775403,12.5,28.596009068,26.248231894,20.0,99.7251765792346,104.996266090618,103.828581285887,100.402244396033,109.015060183325,105.348890489646,111.502,102.967811351206,13.0,3.0,41.9,1.63,1.83,1.63,2.58,1.41,21.3,22.38,160914.0,154425.0,6489.0,95866.0,6489.0,6621000.0,100.627685760853,100.554049650871,106.171928459543,100.250465717174,100.250670684781,105.50965935147,60.1,9.2,4.0,13869.7,3650.7,470358.0,108.643513471422,103.799514955538,119.640554647689,100.508694797743,99.888977548322,481161.0,431045.0,493700.0,1.37,108.25,133.87,207.031,1.41,2.58,1.17,3.68,1.22,2823.809937,63.7,13379.4,11.06,0.14,89.129997,0,0.0,0.0
2018-02-01,23.872863431,10.712473646,23.800724805,7.0,21.6,77.5258,20.809580284,20.0,27.192123389,24.528639156,26.0,98.8360547414559,105.278946235924,105.236205919318,100.92528980751,109.191113152305,105.558181439154,111.962,107.271586120326,17.0,3.1,42.2,1.78,1.94,1.78,2.86,1.42,21.33,22.42,161778.0,155197.0,6581.0,95156.0,6581.0,6552000.0,100.740449799287,100.653851333482,106.489342660611,100.305820524458,100.315743003523,105.70663807118,60.4,9.0,4.1,13912.3,3614.0,478186.0,110.387790063853,104.284559417947,121.308847272818,100.877149723101,100.909655760559,483726.0,433754.0,499549.0,1.37,106.416666666667,136.458,210.48,1.57,2.86,1.29,3.94,1.23,2713.830539,62.23,13397.4,22.46,0.06,90.610001,0,0.0,0.0
2018-03-01,21.039687076,12.161212962,19.185536891,7.0,18.6,77.6486,12.169703542,20.0,23.82142147,23.588706574,17.0,99.4927444507813,105.299197947826,104.76059045319,101.142884871269,109.460933463459,105.789350929735,112.223,109.100690397203,9.0,3.3,42.2,2.08,2.24,2.08,2.84,1.51,21.4,22.5,161686.0,155214.0,6472.0,95411.0,6472.0,6818000.0,100.813947204233,100.718900127255,106.765240164756,100.353453351447,100.371737751813,105.903243673681,60.4,8.3,4.0,13970.2,3667.0,485759.0,107.148419249338,104.554028563729,120.401384172317,101.351472246061,100.803397471601,484789.0,432891.0,497915.0,1.37,109.833333333333,139.794,208.663,1.7,2.84,1.14,4.09,1.37,2640.86599,62.73,13423.2,19.02,0.02,89.970001,0,0.0,0.0
2018-04-01,18.873765643,8.946965383,19.809468982,14.0,14.6,78.1294,11.53597246,24.0,27.31242264,17.507956993,15.0,99.6255191686766,105.57343987984,107.853816013209,101.964229618979,109.75371720535,105.937547085304,112.39,106.303236797274,6.0,3.3,42.3,2.2,2.4,2.2,2.87,1.69,21.46,22.54,161771.0,155312.0,6459.0,95501.0,6459.0,6877000.0,100.839674917881,100.741670410649,106.990314010373,100.394003483837,100.41940644166,106.099423761035,60.4,8.4,4.0,13988.8,3660.0,484904.0,109.640242952811,105.254648342765,121.308489193268,102.444545278595,101.483550293969,486486.0,434832.0,502803.0,1.37,106.333333333333,140.006,208.787,1.76,2.87,1.11,4.17,1.41,2648.049365,66.25,13443.2,18.27,0.02,91.839996,0,0.0,0.0
2018-05-01,21.004302488,7.370261941,21.096677331,15.0,17.4,77.5005,15.112239199,27.1,27.389497673,25.95817959,11.2,102.685190399707,105.811819405359,111.786884841913,102.473994580555,110.004401324224,106.150140456106,112.801,105.44248184345,8.0,3.3,42.1,2.16,2.38,2.16,2.98,1.7,21.42,22.59,161848.0,155652.0,6196.0,95606.0,6196.0,7016000.0,100.827310621396,100.730727404256,107.174519193258,100.426332153602,100.457410394825,106.29512830675,60.5,8.6,3.8,14047.2,3654.4,491088.0,114.935368322691,106.548100242522,121.958672136835,101.497188883208,100.610635955859,492590.0,439781.0,515880.0,1.35,113.083333333333,142.654,208.176,1.86,2.98,1.12,4.33,1.47,2705.274752,69.98,13478.9,14.12,0.2,93.989998,0,0.0,0.0
